window_id,cycles,class,target_mode,applied_mode,switched,fetched_insts,committed_insts,squashed_insts,branch_mispredicts,commit_blocked_mem_cycles,avg_outstanding_misses_proxy,avg_iq_occupancy,iq_saturation_ratio,branch_recovery_ratio,squash_ratio,commit_activity_ratio,avg_inflight_proxy
4168,5000,Control dominated,conservative,aggressive,0,8032,1753,4186,57,693,10.249,45.3422,0.3574,0.1086,0.521165,0.218252,83.461
4169,5000,High-MLP memory dominated,aggressive,aggressive,0,8927,1741,4935,64,1029,9.9276,43.2134,0.3936,0.128,0.552817,0.195026,82.9908
4170,5000,Control dominated,conservative,conservative,1,8464,1663,4711,59,514,10.0366,44.3642,0.3708,0.1224,0.556593,0.196479,83.8464
4171,5000,High-MLP memory dominated,aggressive,conservative,0,4389,1733,2507,50,750,8.2164,36.3978,0.323,0.0672,0.571201,0.394851,65.3936
4172,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4600,1798,2549,49,647,8.2374,36.3138,0.2964,0.0676,0.55413,0.39087,65.3736
4173,5000,High-MLP memory dominated,aggressive,aggressive,0,8460,1657,4619,62,766,9.9672,43.902,0.403,0.1202,0.545981,0.195863,83.2908
4174,5000,High-MLP memory dominated,aggressive,aggressive,0,7889,1761,4174,54,793,10.5108,45.967,0.3586,0.111,0.529091,0.223222,85.4438
4175,5000,High-MLP memory dominated,aggressive,aggressive,0,9280,1790,5275,69,803,9.501,41.3732,0.3452,0.1358,0.568427,0.192888,81.153
4176,5000,High-MLP memory dominated,aggressive,aggressive,0,8520,1733,4700,56,843,10.2906,44.666,0.2876,0.124,0.551643,0.203404,86.2614
4177,5000,Control dominated,conservative,conservative,1,7989,1558,4492,54,696,10.1678,45.766,0.4278,0.1172,0.562273,0.195018,85.6106
4178,5000,Control dominated,conservative,conservative,0,5062,1779,3073,59,522,7.6504,32.8802,0.1296,0.0806,0.607072,0.351442,61.7034
4179,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4723,1988,2357,56,615,8.1578,35.8564,0.238,0.063,0.499047,0.420919,63.4482
4180,5000,High-MLP memory dominated,aggressive,aggressive,0,8646,1581,4888,60,875,10.1484,44.2604,0.3476,0.1268,0.565348,0.182859,85.3566
4181,5000,Control dominated,conservative,conservative,1,9189,1850,5029,69,705,9.4794,41.9772,0.3938,0.1312,0.547285,0.201328,80.987
4182,5000,Resource-contention / compute dominated,aggressive,conservative,0,4695,1639,2827,61,655,7.8238,33.4148,0.2142,0.0746,0.60213,0.349095,62.3436
4183,5000,Serialized-memory dominated,conservative,conservative,0,4961,1779,2806,65,1019,7.5176,32.2372,0.2016,0.0752,0.565612,0.358597,58.9098
4184,5000,Serialized-memory dominated,conservative,conservative,0,5141,1712,3115,61,806,7.6356,33.1574,0.2098,0.083,0.605913,0.333009,61.4774
4185,5000,Resource-contention / compute dominated,aggressive,aggressive,1,4585,1866,2470,55,564,8.2592,35.5916,0.2512,0.0662,0.538713,0.406979,64.5048
