experiment,type,simTicks,simInsts,ipc,cpi,runtime_dynamic_power_W,runtime_dynamic_energy_J,total_runtime_energy_J,total_windows,switch_count,gate_leakage_W,hostSeconds,meta_cmd,meta_maxinsts,meta_outdir,meta_run_tag,meta_summary_file,meta_timestamp,meta_workload_args,meta_workload_path,numCycles,result_dir,simOps,simSeconds,subthreshold_leakage_W,meta_num_cores,avg_avg_inflight_proxy,avg_avg_outstanding_misses_proxy,avg_branch_recovery_ratio,avg_commit_activity_ratio,avg_iq_saturation_ratio,avg_squash_ratio,class_Control_dominated_count,class_Control_dominated_pct,class_High_MLP_memory_dominated_count,class_High_MLP_memory_dominated_pct,class_Resource_contention___compute_dominated_count,class_Resource_contention___compute_dominated_pct,meta_window_cycles,mode_aggressive_count,mode_aggressive_pct,mode_conservative_count,mode_conservative_pct,switch_pct,class_Serialized_memory_dominated_count,class_Serialized_memory_dominated_pct,meta_conservative_dispatch_width,meta_conservative_fetch_width,meta_conservative_inflight_cap,meta_conservative_iq_cap,meta_conservative_lsq_cap,meta_conservative_rename_width,meta_extra_params,meta_outdir_base,mode_control_profile_count,mode_control_profile_pct,mode_high_mlp_profile_count,mode_high_mlp_profile_pct,mode_resource_profile_count,mode_resource_profile_pct,mode_serialized_profile_count,mode_serialized_profile_pct
branch_entropy_win2000_5m,adaptive_v2,2549594000,5000003,0.980549,1.019837,,,,2549,1189,,29.55,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2000_5m/archive/2026-04-02T11_50_16-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy --param system.cpu\[0\].adaptiveUseClassProfiles=True,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2000_5m/archive/2026-04-02T11_50_16-04_00,branch_entropy_win2000_5m,,2026-04-02T11:50:16-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy,5099189,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\branch_entropy_win2000_5m\archive\2026-04-02T11_50_16-04_00,5584203,0.002550,,,36.607683,6.987173,0.080057,0.613395,0.002854,0.289556,,,,,1324,51.94,2000,1,0.04,,,46.65,1225,48.06,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,1338,52.49,1210,47.47
branch_entropy_win2500_5m,adaptive_v2,2548769000,5000003,0.980866,1.019507,,,,2038,953,,29.04,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2500_5m/archive/2026-04-02T11_50_16-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy --param system.cpu\[0\].adaptiveUseClassProfiles=True,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2500_5m/archive/2026-04-02T11_50_16-04_00,branch_entropy_win2500_5m,,2026-04-02T11:50:16-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy,5097539,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\branch_entropy_win2500_5m\archive\2026-04-02T11_50_16-04_00,5584203,0.002549,,,36.651899,6.997238,0.080137,0.612600,0.002997,0.289712,,,,,1063,52.16,2500,1,0.05,,,46.76,975,47.84,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,1072,52.60,965,47.35
branch_entropy_win2500_h0m0_5m,adaptive_v2,2549224500,5000000,0.980690,1.019690,,,,2039,1882,,24.45,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt.bak_20260402_010655 --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2500_h0m0_5m/archive/2026-04-02T11_51_23-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=2500 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy --param system.cpu\[0\].adaptiveUseClassProfiles=True --param system.cpu\[0\].adaptiveSwitchHysteresis=0 --param system.cpu\[0\].adaptiveMinModeWindows=0,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/branch_entropy_win2500_h0m0_5m/archive/2026-04-02T11_51_23-04_00,branch_entropy_win2500_h0m0_5m,,2026-04-02T11:51:23-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/branch_entropy/bin/arm/linux/branch_entropy,5098450,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\branch_entropy_win2500_h0m0_5m\archive\2026-04-02T11_51_23-04_00,5584197,0.002549,,,36.571374,6.984875,0.079821,0.614175,0.002987,0.289659,,,,,1065,52.23,2500,,,,,92.30,974,47.77,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,1065,52.23,974,47.77
compute_queue_pressure,adaptive_v2,10439559500,50000000,2.394737,0.417582,247.684,2.58571,2.6861,4175,0,0.330607,493.36,/home/rock/project/gem5/build/ARM/gem5.opt --outdir=/home/rock/project/gem5/runs/adaptive/v2/compute_queue_pressure/latest /home/rock/project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=50000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --options=4096\ 8192\ 1,50000000,/home/rock/project/gem5/runs/adaptive/v2/compute_queue_pressure/latest,compute_queue_pressure,/home/rock/project/gem5/runs/adaptive/v2/compute_queue_pressure/latest/adaptive_config_summary.md,2026-03-31T11:55:50-04:00,4096 8192 1,workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,20879120,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure\latest,52808874,0.010440,9.28566,,91.677106,25.288491,0.000111,0.999410,0.042618,0.000309,,,4168,99.83,7,0.17,5000,4175,100.00,,,0.00,,,0,2,96,0,0,0,,,,,,,,,,
compute_queue_pressure_class_default_5m_ref,adaptive_v2,1073314000,5000002,2.329234,0.429326,,,,429,2,,11.93,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_default_5m_ref/archive/2026-04-01T22_42_01-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_default_5m_ref/archive/2026-04-01T22_42_01-04_00,compute_queue_pressure_class_default_5m_ref,,2026-04-01T22:42:01-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2146629,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_default_5m_ref\archive\2026-04-01T22_42_01-04_00,5286266,0.001073,,,90.274632,25.289735,0.000129,0.999205,0.048110,0.000353,,,422,98.37,7,1.63,5000,1,0.23,,,0.47,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,421,98.14,7,1.63,,
compute_queue_pressure_class_final_5m,adaptive_v2,1073323500,5000002,2.329214,0.429329,,,,429,1,,15.38,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_final_5m/archive/2026-04-02T00_12_44-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_final_5m/archive/2026-04-02T00_12_44-04_00,compute_queue_pressure_class_final_5m,,2026-04-02T00:12:44-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2146648,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_final_5m\archive\2026-04-02T00_12_44-04_00,5286266,0.001073,,,81.441962,23.133570,0.000099,0.999177,0.069930,0.000268,,,1,0.23,428,99.77,5000,1,0.23,,,0.23,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,428,99.77,,
compute_queue_pressure_class_guard_5m,adaptive_v2,1073323500,5000002,2.329214,0.429329,,,,429,1,,11.49,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_guard_5m/archive/2026-04-01T23_47_52-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_guard_5m/archive/2026-04-01T23_47_52-04_00,compute_queue_pressure_class_guard_5m,,2026-04-01T23:47:52-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2146648,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_guard_5m\archive\2026-04-01T23_47_52-04_00,5286266,0.001073,,,81.441962,23.133570,0.000099,0.999177,0.069930,0.000268,,,1,0.23,428,99.77,5000,1,0.23,,,0.23,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,,,428,99.77,,
compute_queue_pressure_class_pair_smoke,adaptive_v2,118598500,500000,2.107944,0.474396,,,,47,2,,1.14,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_pair_smoke/archive/2026-04-01T22_20_16-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=500000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True,500000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_pair_smoke/archive/2026-04-01T22_20_16-04_00,compute_queue_pressure_class_pair_smoke,,2026-04-01T22:20:16-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,237198,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_pair_smoke\archive\2026-04-01T22_20_16-04_00,533940,0.000119,,,77.088528,25.395677,0.000413,0.996853,0.042779,0.001123,,,40,85.11,7,14.89,5000,1,2.13,,,4.26,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,39,82.98,7,14.89,,
compute_queue_pressure_class_resbase_5m,adaptive_v2,1073314000,5000002,2.329234,0.429326,,,,429,2,,11.56,"/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_5m/archive/2026-04-01T22_44_25-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True --param \""system.cpu\[0\].adaptiveResourceInflightCap=0\"" --param \""system.cpu\[0\].adaptiveResourceRenameWidth=0\"" --param \""system.cpu\[0\].adaptiveResourceDispatchWidth=0\"" --param \""system.cpu\[0\].adaptiveResourceFetchWidth=0\""",5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_5m/archive/2026-04-01T22_44_25-04_00,compute_queue_pressure_class_resbase_5m,,2026-04-01T22:44:25-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2146629,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_resbase_5m\archive\2026-04-01T22_44_25-04_00,5286266,0.001073,,,90.274632,25.289735,0.000129,0.999205,0.048110,0.000353,,,422,98.37,7,1.63,5000,1,0.23,,,0.47,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,421,98.14,7,1.63,,
compute_queue_pressure_class_resbase_fix_5m,adaptive_v2,1062229500,5000002,2.353540,0.424892,,,,424,2,,11.91,/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_fix_5m/archive/2026-04-01T22_47_46-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True --param system.cpu\[0\].adaptiveResourceInflightCap=0 --param system.cpu\[0\].adaptiveResourceRenameWidth=0 --param system.cpu\[0\].adaptiveResourceDispatchWidth=0 --param system.cpu\[0\].adaptiveResourceFetchWidth=0,5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_fix_5m/archive/2026-04-01T22_47_46-04_00,compute_queue_pressure_class_resbase_fix_5m,,2026-04-01T22:47:46-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2124460,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_resbase_fix_5m\archive\2026-04-01T22_47_46-04_00,5286266,0.001062,,,90.162644,25.298230,0.000142,0.999248,0.048899,0.000394,,,417,98.35,7,1.65,5000,1,0.24,,,0.47,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,416,98.11,7,1.65,,
compute_queue_pressure_class_resbase_strongsc_5m,adaptive_v2,1073314000,5000002,2.329234,0.429326,,,,429,2,,11.47,"/mnt/c/Users/garsy/Documents/18742project/gem5/build/ARM/gem5.opt --outdir=/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_strongsc_5m/archive/2026-04-01T22_44_38-04_00 /mnt/c/Users/garsy/Documents/18742project/gem5/configs/deprecated/example/se.py -n 1 --cpu-type=DerivO3CPU --caches --l2cache --mem-size=2GB --maxinsts=5000000 --param system.cpu\[0\].enableStallAdaptive=True --param system.cpu\[0\].adaptiveWindowCycles=5000 --param system.cpu\[0\].adaptiveSwitchHysteresis=1 --param system.cpu\[0\].adaptiveMinModeWindows=1 --param system.cpu\[0\].adaptiveConservativeFetchWidth=2 --param system.cpu\[0\].adaptiveConservativeInflightCap=96 --param system.cpu\[0\].adaptiveConservativeIQCap=0 --param system.cpu\[0\].adaptiveConservativeLSQCap=0 --param system.cpu\[0\].adaptiveConservativeRenameWidth=0 --param system.cpu\[0\].adaptiveConservativeDispatchWidth=0 --param system.cpu\[0\].adaptiveMemBlockRatioThres=0.12 --param system.cpu\[0\].adaptiveOutstandingMissThres=12 -c /mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure --param system.cpu\[0\].adaptiveUseClassProfiles=True --param \""system.cpu\[0\].adaptiveResourceInflightCap=0\"" --param \""system.cpu\[0\].adaptiveResourceRenameWidth=0\"" --param \""system.cpu\[0\].adaptiveResourceDispatchWidth=0\"" --param \""system.cpu\[0\].adaptiveResourceFetchWidth=0\"" --param \""system.cpu\[0\].adaptiveSerializedInflightCap=48\"" --param \""system.cpu\[0\].adaptiveSerializedRenameWidth=3\"" --param \""system.cpu\[0\].adaptiveSerializedDispatchWidth=3\"" --param \""system.cpu\[0\].adaptiveSerializedFetchWidth=2\"" --param \""system.cpu\[0\].adaptiveControlInflightCap=64\"" --param \""system.cpu\[0\].adaptiveControlRenameWidth=3\"" --param \""system.cpu\[0\].adaptiveControlDispatchWidth=3\"" --param \""system.cpu\[0\].adaptiveControlFetchWidth=2\""",5000000,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2/compute_queue_pressure_class_resbase_strongsc_5m/archive/2026-04-01T22_44_38-04_00,compute_queue_pressure_class_resbase_strongsc_5m,,2026-04-01T22:44:38-04:00,,/mnt/c/Users/garsy/Documents/18742project/gem5/workloads/compute_queue_pressure/bin/arm/linux/compute_queue_pressure,2146629,C:\Users\garsy\Documents\18742project\gem5\runs\adaptive\v2\compute_queue_pressure_class_resbase_strongsc_5m\archive\2026-04-01T22_44_38-04_00,5286266,0.001073,,,90.274632,25.289735,0.000129,0.999205,0.048110,0.000353,,,422,98.37,7,1.63,5000,1,0.23,,,0.47,,,,,,,,,,/mnt/c/Users/garsy/Documents/18742project/gem5/runs/adaptive/v2,,,421,98.14,7,1.63,,
